fangjian_value,sum,mean,median,var,min,max
1467,26.360000000000003,3.2950000000000004,3.4450000000000003,0.19611428571428569,2.47,3.81
1468,17.21,2.15125,2.285,0.4146410714285715,1.22,3.04
1474,29.479999999999997,3.6849999999999996,2.7199999999999998,2.3623714285714286,2.53,6.61
1475,0.5800000000000001,0.07250000000000001,0.02,0.017821428571428575,0.0,0.4
1476,26.35,3.29375,3.3499999999999996,0.3791982142857142,2.45,4.12
1477,58.019999999999996,7.2524999999999995,7.4399999999999995,5.906107142857143,4.02,10.53
1478,26.310000000000002,3.2887500000000003,3.12,0.3253553571428572,2.58,4.46
1479,18.78,2.3475,2.425,0.18539285714285716,1.44,2.84
1480,22.45,2.80625,2.71,0.05411250000000003,2.59,3.24
1481,30.37,3.79625,3.9000000000000004,0.25656964285714284,3.12,4.59
1482,29.86,3.7325,3.7750000000000004,0.14336428571428575,3.27,4.3
1483,25.7,3.2125,3.1950000000000003,0.4269071428571429,2.11,4.01
1484,27.589999999999996,3.4487499999999995,3.495,0.1221839285714286,2.76,3.84
1485,36.58,4.5725,4.57,0.07665,4.03,4.88
1486,28.769999999999996,3.5962499999999995,3.5599999999999996,0.5651124999999997,2.42,4.8
1487,29.2,3.65,3.76,0.7204571428571428,2.25,4.78
1488,24.780000000000005,3.0975000000000006,3.075,0.4830214285714286,1.86,4.45
1489,21.61,2.70125,2.425,0.5576125000000001,1.91,4.08
1490,7.95,0.99375,0.99,0.07036964285714287,0.7,1.5
1492,21.72,2.715,2.66,0.2808285714285715,1.83,3.42
1495,14.66,1.8325,1.855,0.06265,1.53,2.2
1496,24.609999999999996,3.0762499999999995,2.965,0.16219821428571418,2.68,3.81
1497,40.46,5.0575,4.6,2.641935714285713,3.42,8.7
1498,35.57,4.44625,4.495,0.04202678571428581,4.16,4.71
1499,29.490000000000002,3.6862500000000002,3.415,0.8475982142857139,2.14,5.1
1500,22.610000000000003,2.8262500000000004,3.045,0.3911410714285715,1.7,3.38
1501,17.12,2.14,2.1100000000000003,0.047371428571428585,1.82,2.43
1502,13.49,1.68625,1.675,0.06954107142857142,1.29,2.06
1503,15.74,1.9675,1.995,0.12913571428571427,1.43,2.5
1504,20.509999999999998,2.5637499999999998,2.515,0.2037125000000001,1.95,3.21
1505,3.06,0.3825,0.405,0.009649999999999997,0.2,0.52
1506,14.479999999999999,1.8099999999999998,1.865,0.2629714285714286,0.81,2.48
1507,26.95,3.36875,3.2649999999999997,1.0720982142857134,2.33,5.72
1508,4.32,0.54,0.52,0.030971428571428587,0.32,0.8
1509,15.82,1.9775,2.025,0.028621428571428565,1.72,2.21
1511,18.000000000000004,2.2500000000000004,2.27,0.15017142857142857,1.69,2.71
1514,12.100000000000001,1.5125000000000002,1.495,0.02227857142857142,1.31,1.75
1515,37.709999999999994,4.713749999999999,4.734999999999999,0.3382267857142862,3.71,5.69
1516,24.84,3.105,3.335,0.35760000000000014,2.11,3.67
1517,24.760000000000005,3.0950000000000006,3.1550000000000002,0.14574285714285715,2.54,3.75
1518,19.43,2.42875,2.335,0.1197839285714284,2.02,2.98
1519,24.189999999999998,3.0237499999999997,3.175,0.2496839285714286,2.1,3.58
1520,25.269999999999996,3.1587499999999995,3.0250000000000004,0.4094696428571429,2.33,4.2
1521,30.290000000000003,3.7862500000000003,3.795,0.06971249999999993,3.44,4.27
1522,18.42,2.3025,2.205,0.24133571428571418,1.64,3.16
1524,25.33,3.16625,3.1900000000000004,0.0847124999999999,2.75,3.61
1525,37.82,4.7275,4.755,0.26342142857142886,3.94,5.33
1526,20.160000000000004,2.5200000000000005,2.425,0.23937142857142857,1.82,3.55
1527,39.269999999999996,4.9087499999999995,4.9,1.3456696428571437,3.2,6.98
1528,19.650000000000002,2.4562500000000003,2.395,0.04045535714285713,2.21,2.85
1529,20.89,2.61125,2.635,0.12309821428571428,1.96,3.08
1531,21.28,2.66,2.5700000000000003,0.0896,2.36,3.13
1534,20.470000000000002,2.5587500000000003,2.535,0.2812410714285714,1.88,3.37
1535,23.75,2.96875,2.92,0.09849821428571419,2.63,3.62
1536,25.119999999999997,3.1399999999999997,2.7350000000000003,1.165657142857143,2.42,5.7
1537,11.590000000000002,1.4487500000000002,1.4649999999999999,0.12412678571428566,1.04,1.91
1538,17.830000000000002,2.2287500000000002,2.21,0.10552678571428577,1.79,2.87
1539,12.760000000000002,1.5950000000000002,1.5,0.16680000000000006,1.11,2.47
1540,14.45,1.80625,1.68,0.04288392857142854,1.64,2.13
1541,46.42999999999999,5.803749999999999,5.68,0.5911696428571432,4.9,7.22
1542,15.83,1.97875,2.035,0.07358392857142859,1.58,2.31
1544,21.019999999999996,2.6274999999999995,2.8,0.5999357142857142,1.21,3.51
1545,17.29,2.16125,2.3200000000000003,0.09061249999999998,1.52,2.4
1546,18.04,2.255,2.165,0.2357142857142856,1.61,2.98
1547,23.88,2.985,2.995,0.07202857142857144,2.61,3.34
1548,13.35,1.66875,1.705,0.04609821428571424,1.26,2.03
1549,17.189999999999998,2.1487499999999997,2.1950000000000003,0.07621250000000002,1.75,2.5
1551,22.43,2.80375,2.23,2.2541410714285712,1.69,6.38
1554,20.29,2.53625,2.41,0.12725535714285713,2.21,3.11
1555,22.32,2.79,2.8049999999999997,0.0892571428571429,2.37,3.3
1556,28.330000000000002,3.5412500000000002,3.58,1.0159267857142862,2.05,5.4
1557,35.339999999999996,4.4174999999999995,4.515,0.5074785714285713,3.27,5.25
1558,28.08,3.51,3.385,0.11945714285714286,3.1,3.95
1559,26.83,3.35375,3.3449999999999998,0.182969642857143,2.71,4.15
1560,25.869999999999997,3.2337499999999997,3.1550000000000002,0.24756964285714292,2.55,3.85
1561,11.950000000000001,1.4937500000000001,1.545,0.44936964285714265,0.2,2.55
1562,27.370000000000005,3.4212500000000006,3.41,0.17435535714285702,2.74,4.14
1564,30.449999999999996,3.8062499999999995,3.7199999999999998,0.6858839285714284,2.6,4.77
1565,17.830000000000002,2.2287500000000002,2.2199999999999998,0.03504107142857141,1.89,2.51
1566,36.519999999999996,4.5649999999999995,4.67,0.49837142857142863,2.99,5.27
1567,42.94,5.3675,5.415,0.3669642857142859,4.23,6.29
1568,34.31,4.28875,4.4350000000000005,1.0195267857142858,2.33,5.44
1569,30.730000000000004,3.8412500000000005,4.005,0.21921250000000028,3.24,4.37
1571,23.2,2.9,2.745,0.29805714285714274,2.2,3.65
1574,14.25,1.78125,1.82,0.13389821428571425,1.34,2.26
1575,17.83,2.22875,2.285,0.37895535714285716,1.6,3.48
1576,18.349999999999998,2.2937499999999997,2.085,0.4893125,1.54,3.36
1577,43.85,5.48125,5.53,0.16518392857142875,4.85,5.98
1578,12.55,1.56875,1.4649999999999999,0.0552982142857143,1.35,2.0
1579,17.160000000000004,2.1450000000000005,2.0300000000000002,0.4213142857142858,1.22,3.3
1580,25.889999999999997,3.2362499999999996,2.85,0.5802267857142855,2.67,4.59
1581,21.59,2.69875,2.385,1.0207267857142859,1.8,5.08
1582,18.41,2.30125,2.25,0.06841250000000006,2.0,2.81
1583,59.970000000000006,7.496250000000001,7.26,1.5270267857142854,6.12,10.32
1584,19.93,2.49125,2.5250000000000004,0.058955357142857094,2.09,2.82
1585,19.560000000000002,2.4450000000000003,2.55,0.3106571428571429,1.54,3.03
1592,49.580000000000005,6.197500000000001,6.08,0.5742214285714285,5.23,7.74
1593,19.22,2.4025,2.41,0.15625000000000003,1.94,2.94
1594,19.78,2.4725,2.38,0.13913571428571422,2.09,3.28
1595,18.3,2.2875,2.275,0.2200785714285713,1.6,2.98
1596,35.41,4.42625,4.15,0.7945410714285714,3.65,6.47
1597,18.16,2.27,2.32,0.41722857142857134,1.5,3.32
1598,12.61,1.57625,1.4449999999999998,0.1736553571428571,1.07,2.17
1599,27.74,3.4675,3.26,0.8644214285714286,2.43,5.15
1600,24.74,3.0925,2.95,0.16565000000000002,2.71,3.69
1601,18.619999999999997,2.3274999999999997,2.3449999999999998,0.03927857142857134,1.95,2.57
1602,33.379999999999995,4.172499999999999,4.215,0.6083071428571427,3.06,5.46
1604,22.110000000000003,2.7637500000000004,2.675,0.40325535714285715,2.07,3.73
1605,8.73,1.09125,1.1099999999999999,0.044726785714285684,0.71,1.41
1606,25.020000000000003,3.1275000000000004,3.11,0.09296428571428564,2.58,3.58
1607,12.44,1.555,1.4,0.2467714285714286,1.16,2.73
1608,0.34,0.0425,0.05,0.00145,0.0,0.09
1609,31.42,3.9275,4.145,0.5892499999999998,2.73,4.68
1611,19.22,2.4025,2.415,0.20262142857142854,1.79,3.03
1614,18.990000000000002,2.3737500000000002,2.315,0.13174107142857136,1.95,2.96
1615,14.129999999999999,1.7662499999999999,1.705,0.19316964285714286,1.15,2.43
1616,14.229999999999999,1.7787499999999998,1.73,0.05772678571428574,1.52,2.14
1617,26.04,3.255,3.145,0.07519999999999996,2.97,3.69
1618,25.060000000000002,3.1325000000000003,3.16,0.3365642857142857,2.35,4.11
1619,23.5,2.9375,2.89,0.3528214285714287,1.85,3.62
1620,28.439999999999998,3.5549999999999997,3.4699999999999998,0.1077428571428571,3.14,4.06
1621,14.73,1.84125,1.6,0.26752678571428573,1.35,2.7
1622,25.910000000000004,3.2387500000000005,3.24,0.11272678571428561,2.79,3.73
1623,0.0,0.0,0.0,0.0,0.0,0.0
1624,21.589999999999996,2.6987499999999995,2.715,0.22004107142857138,2.08,3.27
1625,18.1,2.2625,2.28,0.045221428571428524,1.81,2.55
1626,38.06,4.7575,4.84,1.3659357142857143,3.24,6.94
1627,42.24,5.28,5.285,0.5542857142857139,4.25,6.14
1628,23.540000000000003,2.9425000000000003,3.0549999999999997,0.1713357142857143,2.14,3.37
1630,38.77,4.84625,4.765000000000001,0.5440553571428571,3.83,6.21
1633,24.64,3.08,2.95,0.26637142857142876,2.47,4.03
1634,32.52,4.065,3.995,0.5345714285714288,3.13,4.89
1635,48.17,6.02125,6.145,1.4702125000000001,4.22,7.52
1636,16.42,2.0525,1.9649999999999999,0.3943357142857142,1.37,3.32
1637,16.34,2.0425,2.02,0.23247857142857148,1.38,2.71
1638,34.56,4.32,4.300000000000001,0.1317142857142854,3.67,4.81
1639,23.69,2.96125,2.755,0.29532678571428567,2.31,3.94
1640,12.79,1.59875,1.615,0.11146964285714286,0.91,2.08
1641,18.419999999999998,2.3024999999999998,2.2649999999999997,0.2618785714285714,1.47,3.03
1643,23.17,2.89625,2.895,0.10014107142857145,2.5,3.37
1644,27.08,3.385,3.3600000000000003,0.36282857142857156,2.51,4.45
1645,15.660000000000002,1.9575000000000002,2.0,0.04082142857142853,1.57,2.23
1646,28.439999999999998,3.5549999999999997,3.395,0.45120000000000043,2.78,4.69
1647,9.95,1.24375,1.23,0.04556964285714287,0.94,1.62
1648,11.229999999999999,1.4037499999999998,1.37,0.055341071428571476,1.11,1.77
1650,40.55,5.06875,5.095,0.4059267857142857,4.19,6.04
1653,32.48,4.06,3.41,4.890771428571429,2.66,9.41
1654,26.099999999999998,3.2624999999999997,2.92,0.916192857142857,1.95,4.65
1655,19.759999999999998,2.4699999999999998,2.57,0.46328571428571436,1.3,3.7
1656,34.05,4.25625,4.035,0.2853125000000001,3.73,5.04
1657,25.950000000000003,3.2437500000000004,3.165,0.22876964285714288,2.56,4.03
1658,11.999999999999998,1.4999999999999998,1.45,0.05031428571428571,1.18,1.78
1659,26.58,3.3225,3.3049999999999997,0.2230785714285715,2.62,4.22
1660,24.209999999999997,3.0262499999999997,3.04,0.09148392857142877,2.58,3.56
1661,14.92,1.865,1.875,0.03694285714285713,1.57,2.14
1663,21.830000000000002,2.7287500000000002,2.7699999999999996,0.027555357142857166,2.47,3.0
1664,21.67,2.70875,2.6950000000000003,0.13532678571428575,2.22,3.32
1665,22.59,2.82375,2.645,0.1078553571428572,2.58,3.46
1666,21.279999999999998,2.6599999999999997,2.745,0.3683142857142855,1.79,3.38
1667,31.029999999999998,3.8787499999999997,3.9800000000000004,0.2084982142857142,2.95,4.46
1668,20.560000000000002,2.5700000000000003,2.54,0.0621714285714286,2.25,2.97
1670,19.12,2.39,2.3600000000000003,0.03348571428571431,2.09,2.66
1673,30.840000000000003,3.8550000000000004,3.9749999999999996,0.7158571428571429,2.57,5.26
1674,17.460000000000004,2.1825000000000006,2.365,0.4339642857142856,0.91,2.87
1675,20.62,2.5775,2.54,0.5156785714285713,1.52,3.57
1676,15.480000000000002,1.9350000000000003,1.9300000000000002,0.08108571428571432,1.43,2.39
1677,11.030000000000001,1.3787500000000001,1.37,0.09649821428571428,0.96,1.83
1678,28.4,3.55,3.36,1.543571428571429,1.89,5.69
1679,19.720000000000002,2.4650000000000003,2.375,0.30851428571428585,1.54,3.16
1680,35.4,4.425,4.36,0.6418857142857144,3.15,5.52
1681,29.58,3.6975,3.875,0.4747642857142857,2.26,4.34
1683,30.29,3.78625,3.67,0.3292839285714284,3.22,5.02
1684,37.06,4.6325,4.665,1.0977357142857147,3.0,5.87
1685,17.700000000000003,2.2125000000000004,2.3200000000000003,0.28147857142857147,1.47,2.89
1686,17.75,2.21875,2.2199999999999998,0.07092678571428568,1.77,2.57
1687,12.74,1.5925,1.67,0.07139285714285716,1.08,1.9
1688,26.21,3.27625,3.2800000000000002,0.21754107142857151,2.53,4.15
1690,20.470000000000002,2.5587500000000003,2.67,0.15615535714285714,1.92,2.98
1693,29.830000000000002,3.7287500000000002,3.665,0.30889821428571423,2.89,4.73
1694,13.020000000000001,1.6275000000000002,1.6949999999999998,0.053449999999999984,1.27,1.96
1695,11.42,1.4275,1.35,0.09953571428571431,1.06,2.02
1696,8.379999999999999,1.0474999999999999,0.985,0.037535714285714276,0.82,1.38
1697,16.68,2.085,2.06,0.06125714285714289,1.8,2.46
1698,18.88,2.36,2.275,0.06039999999999993,2.01,2.73
1699,13.0,1.625,1.55,0.07311428571428569,1.27,2.13
1700,7.62,0.9525,0.96,0.04087857142857142,0.65,1.22
1701,17.52,2.19,2.11,0.08402857142857145,1.71,2.59
1703,0.0,0.0,0.0,0.0,0.0,0.0
1704,44.410000000000004,5.5512500000000005,5.58,0.2525553571428575,4.85,6.21
1705,0.0,0.0,0.0,0.0,0.0,0.0
1706,12.15,1.51875,1.52,0.0927267857142857,1.03,1.94
1708,28.080000000000002,3.5100000000000002,3.205,0.3958857142857144,2.92,4.41
1713,0.0,0.0,0.0,0.0,0.0,0.0
1714,9.950000000000001,1.2437500000000001,1.2349999999999999,0.2769982142857143,0.61,2.22
1715,24.549999999999997,3.0687499999999996,3.23,0.5256982142857142,2.05,4.08
1716,23.739999999999995,2.9674999999999994,2.87,0.18022142857142873,2.46,3.72
1717,17.450000000000003,2.1812500000000004,2.25,0.0989553571428571,1.74,2.56
1718,14.179999999999998,1.7724999999999997,1.9649999999999999,0.1549642857142857,1.11,2.11
1719,8.61,1.07625,1.065,0.05562678571428573,0.7,1.36
1720,16.25,2.03125,2.105,0.0730125,1.48,2.32
1721,6.840000000000001,0.8550000000000001,0.81,0.03542857142857145,0.68,1.26
1722,16.71,2.08875,1.915,0.33689821428571426,1.53,3.34
1723,16.93,2.11625,2.115,0.051712500000000015,1.69,2.42
1725,21.490000000000002,2.6862500000000002,2.67,0.13294107142857148,2.07,3.28
1726,15.28,1.91,1.8900000000000001,0.029114285714285735,1.65,2.18
1727,11.919999999999998,1.4899999999999998,1.49,0.19742857142857137,0.94,2.15
1728,24.920000000000005,3.1150000000000007,3.24,0.3367428571428572,2.0,3.78
1729,9.400000000000002,1.1750000000000003,1.165,0.016885714285714292,0.95,1.36
1730,16.76,2.095,2.1100000000000003,0.024971428571428592,1.78,2.35
1732,19.63,2.45375,2.5549999999999997,0.11625535714285727,2.01,2.91
1735,15.44,1.93,1.81,0.14782857142857145,1.51,2.63
1736,9.71,1.21375,1.1,0.1108267857142857,0.86,1.81
1737,11.09,1.38625,1.32,0.0792839285714286,1.11,1.86
1738,17.67,2.20875,2.255,0.061098214285714256,1.82,2.56
1739,12.07,1.50875,1.4849999999999999,0.04524107142857143,1.25,1.94
1740,12.360000000000001,1.5450000000000002,1.66,0.06457142857142853,1.09,1.76
1741,7.1499999999999995,0.8937499999999999,0.89,0.00616964285714285,0.76,1.03
1742,15.52,1.94,1.95,0.07528571428571429,1.54,2.23
1743,18.18,2.2725,2.25,0.2246785714285715,1.63,3.15
1745,9.66,1.2075,1.17,0.021221428571428558,1.04,1.46
1746,11.74,1.4675,1.395,0.040164285714285715,1.19,1.78
1747,22.95,2.86875,2.75,0.21544107142857147,2.46,3.75
1748,18.98,2.3725,2.1900000000000004,0.46810714285714283,1.69,3.9
1749,15.22,1.9025,1.8199999999999998,0.24004999999999993,1.24,2.56
1750,16.44,2.055,1.9449999999999998,0.3119714285714287,1.24,2.89
1752,16.65,2.08125,1.935,0.2381839285714286,1.5,3.11
1755,25.25,3.15625,3.2350000000000003,0.4673410714285714,2.07,3.86
1756,14.959999999999999,1.8699999999999999,1.835,0.06082857142857142,1.49,2.33
1757,8.92,1.115,1.145,0.03794285714285716,0.85,1.38
1758,8.530000000000001,1.0662500000000001,1.01,0.055998214285714276,0.8,1.46
1759,9.83,1.22875,1.2650000000000001,0.02598392857142858,0.95,1.46
1760,11.35,1.41875,1.385,0.053926785714285726,1.04,1.77
1761,14.47,1.80875,1.73,0.14138392857142862,1.23,2.41
1762,13.66,1.7075,1.73,0.043678571428571435,1.31,1.96
1763,11.780000000000001,1.4725000000000001,1.505,0.02982142857142857,1.2,1.71
1765,20.05,2.50625,2.55,0.0746267857142857,2.11,2.82
1766,14.45,1.80625,1.8399999999999999,0.11928392857142855,1.25,2.36
1767,16.16,2.02,1.9249999999999998,0.14368571428571428,1.63,2.85
1768,9.379999999999999,1.1724999999999999,1.17,0.026307142857142845,0.92,1.45
1769,0.38,0.0475,0.05,0.0007357142857142857,0.0,0.08
1770,22.040000000000006,2.755000000000001,2.795,0.23540000000000008,1.99,3.58
1772,20.7,2.5875,2.4699999999999998,0.2370214285714285,2.06,3.4
1775,31.740000000000002,3.9675000000000002,4.02,0.37865,3.12,4.79
1776,10.57,1.32125,1.31,0.020412499999999993,1.05,1.48
1777,15.700000000000001,1.9625000000000001,1.9849999999999999,0.12942142857142844,1.33,2.51
1778,15.44,1.93,1.85,0.09882857142857142,1.49,2.46
1779,18.35,2.29375,2.26,0.13516964285714295,1.67,2.81
1780,7.37,0.92125,0.9,0.05978392857142856,0.63,1.4
1781,16.439999999999998,2.0549999999999997,2.105,0.058657142857142845,1.74,2.39
1782,22.330000000000002,2.7912500000000002,2.85,0.21478392857142845,2.17,3.56
1783,38.17,4.77125,5.055,0.3402125000000003,3.67,5.36
1785,19.55,2.44375,2.3899999999999997,0.28919821428571435,1.85,3.27
1786,17.74,2.2175,2.0700000000000003,0.09399285714285711,1.96,2.86
1787,12.040000000000001,1.5050000000000001,1.455,0.07945714285714285,1.16,2.13
1788,12.7,1.5875,1.6099999999999999,0.14873571428571425,1.02,2.09
1789,17.380000000000003,2.1725000000000003,2.275,0.15739285714285714,1.34,2.62
1790,9.95,1.24375,1.2149999999999999,0.06422678571428571,0.89,1.69
1792,14.89,1.86125,2.005,0.1507267857142857,1.27,2.26
1795,16.89,2.11125,2.0149999999999997,0.42778392857142855,1.04,3.23
1796,26.42,3.3025,2.95,4.6090785714285705,0.95,7.26
1797,5.77,0.72125,0.715,0.01269821428571429,0.57,0.87
1798,24.689999999999998,3.0862499999999997,2.935,0.3375410714285712,2.41,4.13
1799,17.21,2.15125,2.12,0.09086964285714283,1.74,2.59
1800,15.339999999999998,1.9174999999999998,1.915,0.026221428571428573,1.71,2.19
1801,20.02,2.5025,2.505,0.06393571428571432,2.12,2.92
1802,12.229999999999999,1.5287499999999998,1.545,0.1794410714285714,0.78,2.18
1803,15.27,1.90875,1.875,0.04072678571428569,1.67,2.26
1805,12.840000000000002,1.6050000000000002,1.67,0.07117142857142858,1.17,2.0
1806,22.52,2.815,2.915,0.10345714285714283,2.38,3.34
1807,11.76,1.47,1.495,0.06502857142857145,1.13,1.78
1808,32.65,4.08125,3.7800000000000002,1.1071839285714289,3.08,6.19
1809,28.939999999999998,3.6174999999999997,3.41,1.0717357142857142,2.5,5.8
1810,5.9799999999999995,0.7474999999999999,0.71,0.02167857142857143,0.5,0.97
1812,9.360000000000001,1.1700000000000002,1.265,0.09171428571428568,0.75,1.48
1815,0.0,0.0,0.0,0.0,0.0,0.0
1816,5.54,0.6925,0.485,0.21656428571428568,0.3,1.57
1817,0.0,0.0,0.0,0.0,0.0,0.0
1818,14.87,1.85875,1.9649999999999999,0.12309821428571431,1.15,2.16
1819,9.06,1.1325,1.12,0.05250714285714286,0.86,1.58
1820,17.16,2.145,2.02,0.6707428571428572,0.8,3.24
1821,6.159999999999999,0.7699999999999999,0.71,0.04322857142857143,0.49,1.09
1825,38.95,4.86875,3.04,15.594555357142857,0.87,10.43
1826,0.0,0.0,0.0,0.0,0.0,0.0
1827,0.0,0.0,0.0,0.0,0.0,0.0
1828,11.23,1.40375,1.385,0.07911249999999999,0.97,1.74
1829,20.39,2.54875,2.425,0.2646410714285713,1.85,3.48
1830,19.23,2.40375,2.4450000000000003,0.04662678571428574,2.05,2.75
1831,23.52,2.94,2.825,0.43045714285714304,2.2,4.2
1832,19.83,2.47875,2.445,0.07489821428571429,2.05,2.96
1833,7.069999999999999,0.8837499999999999,0.835,0.029912500000000005,0.7,1.26
1834,23.33,2.91625,2.83,0.11814107142857154,2.48,3.38
1835,18.18,2.2725,2.29,0.08630714285714289,1.74,2.68
1836,17.189999999999998,2.1487499999999997,2.035,0.3546410714285714,1.41,3.07
1838,8.43,1.05375,1.0550000000000002,0.008883928571428569,0.92,1.19
1839,19.85,2.48125,2.475,0.24309821428571424,1.83,3.19
1840,6.8,0.85,0.81,0.029399999999999992,0.66,1.13
1841,19.97,2.49625,2.43,0.10208392857142855,2.02,3.01
1842,0.0,0.0,0.0,0.0,0.0,0.0
1843,11.809999999999999,1.4762499999999998,1.51,0.02871249999999998,1.23,1.75
1844,7.43,0.92875,0.69,0.35358392857142856,0.29,1.93
1845,23.490000000000002,2.9362500000000002,3.08,0.3552839285714286,2.19,3.68
1846,11.06,1.3825,1.44,0.08582142857142859,0.77,1.65
1847,12.659999999999998,1.5824999999999998,1.58,0.09576428571428576,1.17,2.21
1848,3.55,0.44375,0.54,0.08099821428571428,0.0,0.71
1849,17.27,2.15875,2.3600000000000003,0.16858392857142857,1.53,2.5
1850,11.1,1.3875,1.26,0.17693571428571422,0.97,2.29
1852,23.1,2.8875,2.87,1.1420785714285715,1.37,5.08
1853,19.25,2.40625,2.42,0.10311250000000001,1.78,2.77
1854,11.17,1.39625,1.38,0.12108392857142858,0.87,1.86
1855,20.63,2.57875,2.4,0.5084125,1.78,3.99
1856,24.58,3.0725,3.215,0.20673571428571438,2.26,3.63
1857,15.5,1.9375,1.91,0.1381357142857143,1.33,2.54
1858,32.77,4.09625,4.12,0.318569642857143,3.19,4.99
1859,12.790000000000001,1.5987500000000001,1.585,0.019441071428571433,1.41,1.83
1860,23.75,2.96875,2.865,0.16058392857142847,2.46,3.82
1861,9.219999999999999,1.1524999999999999,1.18,0.09870714285714291,0.84,1.77
1862,15.85,1.98125,1.9049999999999998,0.09815535714285706,1.58,2.53
1863,9.02,1.1275,1.105,0.031564285714285704,0.87,1.38
1864,8.54,1.0675,1.0750000000000002,0.008249999999999997,0.92,1.19
1866,1.52,0.19,0.04,0.05928571428571429,0.0,0.53
1867,10.96,1.37,1.28,0.09702857142857144,0.97,1.96
1868,11.739999999999998,1.4674999999999998,1.4649999999999999,0.17973571428571428,0.82,2.02
1869,0.0,0.0,0.0,0.0,0.0,0.0
1873,14.58,1.8225,1.755,0.04519285714285717,1.54,2.16
1874,10.429999999999998,1.3037499999999997,1.31,0.10751249999999998,0.85,1.87
1875,13.37,1.67125,1.595,0.6237267857142857,0.66,2.78
1876,19.459999999999997,2.4324999999999997,2.435,0.05393571428571427,1.99,2.72
1877,8.32,1.04,1.045,0.011057142857142864,0.88,1.21
1878,14.420000000000002,1.8025000000000002,1.8050000000000002,0.0849642857142857,1.44,2.38
1879,14.349999999999998,1.7937499999999997,1.8050000000000002,0.08065535714285721,1.34,2.2
1880,17.86,2.2325,2.23,0.16959285714285724,1.48,2.91
1881,13.79,1.72375,1.74,0.10091249999999996,1.31,2.3
1883,15.07,1.88375,1.915,0.0338267857142857,1.59,2.11
1884,21.35,2.66875,2.73,0.09326964285714279,2.12,3.02
1885,8.450000000000001,1.0562500000000001,1.065,0.0041410714285714315,0.97,1.16
1886,4.05,0.50625,0.445,0.026169642857142857,0.35,0.8
1889,16.72,2.09,2.045,0.15805714285714284,1.29,2.55
1890,19.159999999999997,2.3949999999999996,2.365,0.0473714285714286,2.07,2.74
1891,14.45,1.80625,1.795,0.048683928571428545,1.56,2.23
1892,99.63,12.45375,7.99,108.04679821428569,2.85,31.56
1893,12.780000000000001,1.5975000000000001,1.575,0.12767857142857142,1.13,2.18
1894,21.79,2.72375,2.76,0.26511250000000003,1.85,3.5
1895,22.01,2.75125,2.42,1.0483267857142857,1.7,4.25
1896,19.62,2.4525,2.39,0.0783642857142857,2.16,3.01
1897,18.029999999999998,2.2537499999999997,2.26,0.0827982142857143,1.92,2.76
1898,30.8,3.85,4.175,0.5890285714285713,2.57,4.62
1899,20.6,2.575,2.605,0.1733142857142857,1.92,3.34
1900,14.11,1.76375,1.8050000000000002,0.13396964285714288,1.28,2.4
1901,7.86,0.9825,0.9099999999999999,0.0729071428571429,0.63,1.36
2022,29.99,3.74875,4.414999999999999,2.0038696428571425,1.53,5.37
2023,20.43,2.55375,2.505,0.22916964285714278,1.83,3.31
2024,12.5,1.5625,1.6,0.07850714285714286,1.23,1.94
